idx,person,vowel_type,pitch_praat,f1_mean_praat,f2_mean_praat,f3_mean_praat,f4_mean_praat,f1_median_praat,f2_median_praat,f3_median_praat,f4_median_praat
29391,MDMT0,ix,112.3332712108778,486.8474742155601,1535.9913755078296,2228.9469438013957,3258.430203613145,467.7590977977468,1644.2708364659588,2246.908680680757,3280.5319863699656
29392,MDMT0,iy,112.3332712108778,486.8474742155601,1535.9913755078296,2228.9469438013957,3258.430203613145,467.7590977977468,1644.2708364659588,2246.908680680757,3280.5319863699656
29393,MDMT0,iy,112.3332712108778,486.8474742155601,1535.9913755078296,2228.9469438013957,3258.430203613145,467.7590977977468,1644.2708364659588,2246.908680680757,3280.5319863699656
29394,MDMT0,aa,112.3332712108778,486.8474742155601,1535.9913755078296,2228.9469438013957,3258.430203613145,467.7590977977468,1644.2708364659588,2246.908680680757,3280.5319863699656
29395,MDMT0,aa,112.3332712108778,486.8474742155601,1535.9913755078296,2228.9469438013957,3258.430203613145,467.7590977977468,1644.2708364659588,2246.908680680757,3280.5319863699656
29396,MDMT0,axr,112.3332712108778,486.8474742155601,1535.9913755078296,2228.9469438013957,3258.430203613145,467.7590977977468,1644.2708364659588,2246.908680680757,3280.5319863699656
29397,MDMT0,ao,112.3332712108778,486.8474742155601,1535.9913755078296,2228.9469438013957,3258.430203613145,467.7590977977468,1644.2708364659588,2246.908680680757,3280.5319863699656
29398,MDMT0,ih,112.3332712108778,486.8474742155601,1535.9913755078296,2228.9469438013957,3258.430203613145,467.7590977977468,1644.2708364659588,2246.908680680757,3280.5319863699656
29399,MDMT0,ow,110.92214646227215,552.3882672178097,1502.3922706225792,2171.8859206942757,3220.3527814806394,554.6827074881202,1516.1496077714328,2234.467406332394,3239.696966180621
29400,MDMT0,ae,110.92214646227215,552.3882672178097,1502.3922706225792,2171.8859206942757,3220.3527814806394,554.6827074881202,1516.1496077714328,2234.467406332394,3239.696966180621
29401,MDMT0,iy,110.92214646227215,552.3882672178097,1502.3922706225792,2171.8859206942757,3220.3527814806394,554.6827074881202,1516.1496077714328,2234.467406332394,3239.696966180621
29402,MDMT0,ix,110.92214646227215,552.3882672178097,1502.3922706225792,2171.8859206942757,3220.3527814806394,554.6827074881202,1516.1496077714328,2234.467406332394,3239.696966180621
29403,MDMT0,eh,110.92214646227215,552.3882672178097,1502.3922706225792,2171.8859206942757,3220.3527814806394,554.6827074881202,1516.1496077714328,2234.467406332394,3239.696966180621
29404,MDMT0,iy,110.92214646227215,552.3882672178097,1502.3922706225792,2171.8859206942757,3220.3527814806394,554.6827074881202,1516.1496077714328,2234.467406332394,3239.696966180621
29405,MDMT0,ix,110.92214646227215,552.3882672178097,1502.3922706225792,2171.8859206942757,3220.3527814806394,554.6827074881202,1516.1496077714328,2234.467406332394,3239.696966180621
29406,MDMT0,oy,110.92214646227215,552.3882672178097,1502.3922706225792,2171.8859206942757,3220.3527814806394,554.6827074881202,1516.1496077714328,2234.467406332394,3239.696966180621
