idx,person,vowel_type,pitch_praat,f1_mean_praat,f2_mean_praat,f3_mean_praat,f4_mean_praat,f1_median_praat,f2_median_praat,f3_median_praat,f4_median_praat
9797,FSEM0,ay,250.22772385336174,642.4526115831379,1655.5277871653334,2628.641736266097,3798.3756006100184,602.832341777099,1720.0160364719136,2805.042693367673,3831.8279927590856
9798,FSEM0,iy,250.22772385336174,642.4526115831379,1655.5277871653334,2628.641736266097,3798.3756006100184,602.832341777099,1720.0160364719136,2805.042693367673,3831.8279927590856
9799,FSEM0,ux,250.22772385336174,642.4526115831379,1655.5277871653334,2628.641736266097,3798.3756006100184,602.832341777099,1720.0160364719136,2805.042693367673,3831.8279927590856
9800,FSEM0,ax,250.22772385336174,642.4526115831379,1655.5277871653334,2628.641736266097,3798.3756006100184,602.832341777099,1720.0160364719136,2805.042693367673,3831.8279927590856
9801,FSEM0,iy,250.22772385336174,642.4526115831379,1655.5277871653334,2628.641736266097,3798.3756006100184,602.832341777099,1720.0160364719136,2805.042693367673,3831.8279927590856
9802,FSEM0,ow,250.22772385336174,642.4526115831379,1655.5277871653334,2628.641736266097,3798.3756006100184,602.832341777099,1720.0160364719136,2805.042693367673,3831.8279927590856
9803,FSEM0,axr,250.22772385336174,642.4526115831379,1655.5277871653334,2628.641736266097,3798.3756006100184,602.832341777099,1720.0160364719136,2805.042693367673,3831.8279927590856
9804,FSEM0,aa,250.22772385336174,642.4526115831379,1655.5277871653334,2628.641736266097,3798.3756006100184,602.832341777099,1720.0160364719136,2805.042693367673,3831.8279927590856
9805,FSEM0,axr,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9806,FSEM0,ay,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9807,FSEM0,ae,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9808,FSEM0,ey,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9809,FSEM0,ax,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9810,FSEM0,eh,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9811,FSEM0,er,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9812,FSEM0,ax,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9813,FSEM0,eh,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9814,FSEM0,er,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9815,FSEM0,eh,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9816,FSEM0,axr,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9817,FSEM0,eh,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9818,FSEM0,axr,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9819,FSEM0,ey,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9820,FSEM0,ih,245.22026466368354,647.559541276574,1693.9977745014155,2571.716264669975,3778.789046143229,639.8742185346339,1760.0141925469593,2493.3796519047323,3764.5928097675132
9821,MBNS0,iy,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9822,MBNS0,ae,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9823,MBNS0,er,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9824,MBNS0,aa,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9825,MBNS0,ux,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9826,MBNS0,ix,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9827,MBNS0,iy,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9828,MBNS0,iy,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9829,MBNS0,ao,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9830,MBNS0,aa,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9831,MBNS0,axr,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9832,MBNS0,ao,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9833,MBNS0,ih,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
9834,MBNS0,axr,119.16388829439467,574.3498489925196,1612.1760593541787,2322.2802319873417,3458.2137187064545,509.87023749075536,1679.3397106993234,2276.197333686747,3460.9314908900656
