idx,person,vowel_type,pitch_praat,f1_mean_praat,f2_mean_praat,f3_mean_praat,f4_mean_praat,f1_median_praat,f2_median_praat,f3_median_praat,f4_median_praat
48985,MJMM0,ix,112.33776139520758,565.4853163716288,1305.9123553393617,2469.406980777743,3535.8724487696795,544.0264425418573,1281.6985412122144,2500.7769039749132,3425.7490991430523
48986,MJMM0,eh,112.33776139520758,565.4853163716288,1305.9123553393617,2469.406980777743,3535.8724487696795,544.0264425418573,1281.6985412122144,2500.7769039749132,3425.7490991430523
48987,MJMM0,ao,107.45206268321314,589.9450783906626,1377.7273554218173,2500.1570738896876,3630.4330942260326,576.3655836448497,1305.9811385224411,2649.055760990104,3655.548872171041
48988,MJMM0,ax,107.45206268321314,589.9450783906626,1377.7273554218173,2500.1570738896876,3630.4330942260326,576.3655836448497,1305.9811385224411,2649.055760990104,3655.548872171041
48989,MJMM0,ah,107.45206268321314,589.9450783906626,1377.7273554218173,2500.1570738896876,3630.4330942260326,576.3655836448497,1305.9811385224411,2649.055760990104,3655.548872171041
48990,MJMM0,ix,107.45206268321314,589.9450783906626,1377.7273554218173,2500.1570738896876,3630.4330942260326,576.3655836448497,1305.9811385224411,2649.055760990104,3655.548872171041
48991,MJMM0,eh,107.45206268321314,589.9450783906626,1377.7273554218173,2500.1570738896876,3630.4330942260326,576.3655836448497,1305.9811385224411,2649.055760990104,3655.548872171041
48992,MJMM0,ah,107.45206268321314,589.9450783906626,1377.7273554218173,2500.1570738896876,3630.4330942260326,576.3655836448497,1305.9811385224411,2649.055760990104,3655.548872171041
48993,MJMM0,ix,107.45206268321314,589.9450783906626,1377.7273554218173,2500.1570738896876,3630.4330942260326,576.3655836448497,1305.9811385224411,2649.055760990104,3655.548872171041
48994,MJMM0,axr,107.45206268321314,589.9450783906626,1377.7273554218173,2500.1570738896876,3630.4330942260326,576.3655836448497,1305.9811385224411,2649.055760990104,3655.548872171041
48995,MJMM0,iy,107.45206268321314,589.9450783906626,1377.7273554218173,2500.1570738896876,3630.4330942260326,576.3655836448497,1305.9811385224411,2649.055760990104,3655.548872171041
48996,MJMM0,ae,107.45206268321314,589.9450783906626,1377.7273554218173,2500.1570738896876,3630.4330942260326,576.3655836448497,1305.9811385224411,2649.055760990104,3655.548872171041
48997,MJMM0,ah,110.48982560937706,596.0265242670619,1356.4408052298902,2419.860963255858,3480.7287394115615,597.3660631605117,1357.2233349798444,2455.112289505876,3375.9714157320855
48998,MJMM0,ih,110.48982560937706,596.0265242670619,1356.4408052298902,2419.860963255858,3480.7287394115615,597.3660631605117,1357.2233349798444,2455.112289505876,3375.9714157320855
48999,MJMM0,ax-h,110.48982560937706,596.0265242670619,1356.4408052298902,2419.860963255858,3480.7287394115615,597.3660631605117,1357.2233349798444,2455.112289505876,3375.9714157320855
49000,MJMM0,aa,110.48982560937706,596.0265242670619,1356.4408052298902,2419.860963255858,3480.7287394115615,597.3660631605117,1357.2233349798444,2455.112289505876,3375.9714157320855
49001,MJMM0,ih,110.48982560937706,596.0265242670619,1356.4408052298902,2419.860963255858,3480.7287394115615,597.3660631605117,1357.2233349798444,2455.112289505876,3375.9714157320855
49002,MJMM0,ay,110.48982560937706,596.0265242670619,1356.4408052298902,2419.860963255858,3480.7287394115615,597.3660631605117,1357.2233349798444,2455.112289505876,3375.9714157320855
49003,MJMM0,ax,110.48982560937706,596.0265242670619,1356.4408052298902,2419.860963255858,3480.7287394115615,597.3660631605117,1357.2233349798444,2455.112289505876,3375.9714157320855
