idx,person,vowel_type,pitch_praat,f1_mean_praat,f2_mean_praat,f3_mean_praat,f4_mean_praat,f1_median_praat,f2_median_praat,f3_median_praat,f4_median_praat
19594,FCMH1,ix,217.68519254072527,615.7260223367101,1779.2667093360399,2540.649505030512,3577.8813218310947,595.990549564737,1777.4061741098124,2593.245701123737,3352.822661889967
19595,FCMH1,aw,217.68519254072527,615.7260223367101,1779.2667093360399,2540.649505030512,3577.8813218310947,595.990549564737,1777.4061741098124,2593.245701123737,3352.822661889967
19596,FCMH1,ix,217.68519254072527,615.7260223367101,1779.2667093360399,2540.649505030512,3577.8813218310947,595.990549564737,1777.4061741098124,2593.245701123737,3352.822661889967
19597,FCMH1,eh,217.68519254072527,615.7260223367101,1779.2667093360399,2540.649505030512,3577.8813218310947,595.990549564737,1777.4061741098124,2593.245701123737,3352.822661889967
19598,FCMH1,ix,217.68519254072527,615.7260223367101,1779.2667093360399,2540.649505030512,3577.8813218310947,595.990549564737,1777.4061741098124,2593.245701123737,3352.822661889967
19599,FCMH1,axr,217.68519254072527,615.7260223367101,1779.2667093360399,2540.649505030512,3577.8813218310947,595.990549564737,1777.4061741098124,2593.245701123737,3352.822661889967
19600,FCMH1,ux,217.68519254072527,615.7260223367101,1779.2667093360399,2540.649505030512,3577.8813218310947,595.990549564737,1777.4061741098124,2593.245701123737,3352.822661889967
19601,FCMH1,eh,217.68519254072527,615.7260223367101,1779.2667093360399,2540.649505030512,3577.8813218310947,595.990549564737,1777.4061741098124,2593.245701123737,3352.822661889967
19602,FCMH1,iy,217.68519254072527,615.7260223367101,1779.2667093360399,2540.649505030512,3577.8813218310947,595.990549564737,1777.4061741098124,2593.245701123737,3352.822661889967
19603,FCMH1,ae,217.68519254072527,615.7260223367101,1779.2667093360399,2540.649505030512,3577.8813218310947,595.990549564737,1777.4061741098124,2593.245701123737,3352.822661889967
19604,FCMH1,ax-h,217.68519254072527,615.7260223367101,1779.2667093360399,2540.649505030512,3577.8813218310947,595.990549564737,1777.4061741098124,2593.245701123737,3352.822661889967
19605,FCMH1,ah,217.68519254072527,615.7260223367101,1779.2667093360399,2540.649505030512,3577.8813218310947,595.990549564737,1777.4061741098124,2593.245701123737,3352.822661889967
19606,FCMH1,ay,215.2241050028558,633.6133283730433,1769.7735453840094,2514.496217116884,3446.230570546582,623.1033040951761,1837.049329190782,2537.961342433811,3161.1295524341213
19607,FCMH1,ey,215.2241050028558,633.6133283730433,1769.7735453840094,2514.496217116884,3446.230570546582,623.1033040951761,1837.049329190782,2537.961342433811,3161.1295524341213
19608,FCMH1,eh,215.2241050028558,633.6133283730433,1769.7735453840094,2514.496217116884,3446.230570546582,623.1033040951761,1837.049329190782,2537.961342433811,3161.1295524341213
19609,FCMH1,iy,215.2241050028558,633.6133283730433,1769.7735453840094,2514.496217116884,3446.230570546582,623.1033040951761,1837.049329190782,2537.961342433811,3161.1295524341213
19610,FCMH1,ey,215.2241050028558,633.6133283730433,1769.7735453840094,2514.496217116884,3446.230570546582,623.1033040951761,1837.049329190782,2537.961342433811,3161.1295524341213
19611,FCMH1,iy,215.2241050028558,633.6133283730433,1769.7735453840094,2514.496217116884,3446.230570546582,623.1033040951761,1837.049329190782,2537.961342433811,3161.1295524341213
19612,FCMH1,ix,215.2241050028558,633.6133283730433,1769.7735453840094,2514.496217116884,3446.230570546582,623.1033040951761,1837.049329190782,2537.961342433811,3161.1295524341213
19613,FCMH1,ey,215.2241050028558,633.6133283730433,1769.7735453840094,2514.496217116884,3446.230570546582,623.1033040951761,1837.049329190782,2537.961342433811,3161.1295524341213
19614,FCMH1,ih,215.2241050028558,633.6133283730433,1769.7735453840094,2514.496217116884,3446.230570546582,623.1033040951761,1837.049329190782,2537.961342433811,3161.1295524341213
19615,FCMH1,ix,208.76809915630824,692.1768828150141,1545.476962711595,2392.4941479047375,3518.6891356498377,708.5572251276512,1489.9830757910893,2398.7086399488444,3263.6266202948273
19616,FCMH1,aa,208.76809915630824,692.1768828150141,1545.476962711595,2392.4941479047375,3518.6891356498377,708.5572251276512,1489.9830757910893,2398.7086399488444,3263.6266202948273
19617,FCMH1,iy,208.76809915630824,692.1768828150141,1545.476962711595,2392.4941479047375,3518.6891356498377,708.5572251276512,1489.9830757910893,2398.7086399488444,3263.6266202948273
19618,FCMH1,eh,208.76809915630824,692.1768828150141,1545.476962711595,2392.4941479047375,3518.6891356498377,708.5572251276512,1489.9830757910893,2398.7086399488444,3263.6266202948273
19619,FCMH1,ix,208.76809915630824,692.1768828150141,1545.476962711595,2392.4941479047375,3518.6891356498377,708.5572251276512,1489.9830757910893,2398.7086399488444,3263.6266202948273
19620,FCMH1,eh,208.76809915630824,692.1768828150141,1545.476962711595,2392.4941479047375,3518.6891356498377,708.5572251276512,1489.9830757910893,2398.7086399488444,3263.6266202948273
19621,FCMH1,er,208.76809915630824,692.1768828150141,1545.476962711595,2392.4941479047375,3518.6891356498377,708.5572251276512,1489.9830757910893,2398.7086399488444,3263.6266202948273
19622,FCMH1,ay,208.76809915630824,692.1768828150141,1545.476962711595,2392.4941479047375,3518.6891356498377,708.5572251276512,1489.9830757910893,2398.7086399488444,3263.6266202948273
19623,FCMH1,ix,208.76809915630824,692.1768828150141,1545.476962711595,2392.4941479047375,3518.6891356498377,708.5572251276512,1489.9830757910893,2398.7086399488444,3263.6266202948273
19624,FCMH1,aa,208.76809915630824,692.1768828150141,1545.476962711595,2392.4941479047375,3518.6891356498377,708.5572251276512,1489.9830757910893,2398.7086399488444,3263.6266202948273
19625,FCMH1,ay,208.76809915630824,692.1768828150141,1545.476962711595,2392.4941479047375,3518.6891356498377,708.5572251276512,1489.9830757910893,2398.7086399488444,3263.6266202948273
19626,FCMH1,ae,212.4322493194394,625.5279555323376,1627.615524181982,2442.416741902076,3455.5446847184726,576.5038303731387,1580.04820317956,2420.61477058778,3266.8945722149606
19627,FCMH1,iy,212.4322493194394,625.5279555323376,1627.615524181982,2442.416741902076,3455.5446847184726,576.5038303731387,1580.04820317956,2420.61477058778,3266.8945722149606
19628,FCMH1,iy,212.4322493194394,625.5279555323376,1627.615524181982,2442.416741902076,3455.5446847184726,576.5038303731387,1580.04820317956,2420.61477058778,3266.8945722149606
19629,FCMH1,ih,212.4322493194394,625.5279555323376,1627.615524181982,2442.416741902076,3455.5446847184726,576.5038303731387,1580.04820317956,2420.61477058778,3266.8945722149606
19630,FCMH1,iy,212.4322493194394,625.5279555323376,1627.615524181982,2442.416741902076,3455.5446847184726,576.5038303731387,1580.04820317956,2420.61477058778,3266.8945722149606
19631,FCMH1,oy,212.4322493194394,625.5279555323376,1627.615524181982,2442.416741902076,3455.5446847184726,576.5038303731387,1580.04820317956,2420.61477058778,3266.8945722149606
19632,FCMH1,aa,212.4322493194394,625.5279555323376,1627.615524181982,2442.416741902076,3455.5446847184726,576.5038303731387,1580.04820317956,2420.61477058778,3266.8945722149606
19633,FCMH1,ae,212.4322493194394,625.5279555323376,1627.615524181982,2442.416741902076,3455.5446847184726,576.5038303731387,1580.04820317956,2420.61477058778,3266.8945722149606
19634,FCMH1,axr,212.4322493194394,625.5279555323376,1627.615524181982,2442.416741902076,3455.5446847184726,576.5038303731387,1580.04820317956,2420.61477058778,3266.8945722149606
19635,FCMH1,er,212.4322493194394,625.5279555323376,1627.615524181982,2442.416741902076,3455.5446847184726,576.5038303731387,1580.04820317956,2420.61477058778,3266.8945722149606
19636,FCMH1,iy,210.00870026319805,610.3303393262096,1652.9814859906435,2550.9197587342214,3536.9540575547385,607.5515330092263,1608.1661385244247,2526.4760215261717,3402.798800515873
19637,FCMH1,ih,210.00870026319805,610.3303393262096,1652.9814859906435,2550.9197587342214,3536.9540575547385,607.5515330092263,1608.1661385244247,2526.4760215261717,3402.798800515873
19638,FCMH1,ax,210.00870026319805,610.3303393262096,1652.9814859906435,2550.9197587342214,3536.9540575547385,607.5515330092263,1608.1661385244247,2526.4760215261717,3402.798800515873
19639,FCMH1,ih,210.00870026319805,610.3303393262096,1652.9814859906435,2550.9197587342214,3536.9540575547385,607.5515330092263,1608.1661385244247,2526.4760215261717,3402.798800515873
19640,FCMH1,uh,210.00870026319805,610.3303393262096,1652.9814859906435,2550.9197587342214,3536.9540575547385,607.5515330092263,1608.1661385244247,2526.4760215261717,3402.798800515873
19641,FCMH1,ah,210.00870026319805,610.3303393262096,1652.9814859906435,2550.9197587342214,3536.9540575547385,607.5515330092263,1608.1661385244247,2526.4760215261717,3402.798800515873
19642,FCMH1,ae,210.00870026319805,610.3303393262096,1652.9814859906435,2550.9197587342214,3536.9540575547385,607.5515330092263,1608.1661385244247,2526.4760215261717,3402.798800515873
19643,FCMH1,iy,210.00870026319805,610.3303393262096,1652.9814859906435,2550.9197587342214,3536.9540575547385,607.5515330092263,1608.1661385244247,2526.4760215261717,3402.798800515873
19644,FCMH1,eh,210.00870026319805,610.3303393262096,1652.9814859906435,2550.9197587342214,3536.9540575547385,607.5515330092263,1608.1661385244247,2526.4760215261717,3402.798800515873
19645,FCMH1,ix,210.00870026319805,610.3303393262096,1652.9814859906435,2550.9197587342214,3536.9540575547385,607.5515330092263,1608.1661385244247,2526.4760215261717,3402.798800515873
19646,FCMH1,ey,210.00870026319805,610.3303393262096,1652.9814859906435,2550.9197587342214,3536.9540575547385,607.5515330092263,1608.1661385244247,2526.4760215261717,3402.798800515873
19647,FCMH1,ih,210.00870026319805,610.3303393262096,1652.9814859906435,2550.9197587342214,3536.9540575547385,607.5515330092263,1608.1661385244247,2526.4760215261717,3402.798800515873
