idx,person,vowel_type,pitch_praat,f1_mean_praat,f2_mean_praat,f3_mean_praat,f4_mean_praat,f1_median_praat,f2_median_praat,f3_median_praat,f4_median_praat
39188,MDJM0,ah,100.13443998197586,573.6800394515,1388.9946532078932,2318.793276033211,3362.9613899174274,568.806183862072,1387.185100595041,2429.384233775962,3331.349842124368
39189,MDJM0,eh,100.13443998197586,573.6800394515,1388.9946532078932,2318.793276033211,3362.9613899174274,568.806183862072,1387.185100595041,2429.384233775962,3331.349842124368
39190,MDJM0,aa,100.13443998197586,573.6800394515,1388.9946532078932,2318.793276033211,3362.9613899174274,568.806183862072,1387.185100595041,2429.384233775962,3331.349842124368
39191,MDJM0,ix,100.13443998197586,573.6800394515,1388.9946532078932,2318.793276033211,3362.9613899174274,568.806183862072,1387.185100595041,2429.384233775962,3331.349842124368
39192,MDJM0,er,100.13443998197586,573.6800394515,1388.9946532078932,2318.793276033211,3362.9613899174274,568.806183862072,1387.185100595041,2429.384233775962,3331.349842124368
39193,MDJM0,iy,100.13443998197586,573.6800394515,1388.9946532078932,2318.793276033211,3362.9613899174274,568.806183862072,1387.185100595041,2429.384233775962,3331.349842124368
39194,MDJM0,ay,100.13443998197586,573.6800394515,1388.9946532078932,2318.793276033211,3362.9613899174274,568.806183862072,1387.185100595041,2429.384233775962,3331.349842124368
39195,MDJM0,uw,100.13443998197586,573.6800394515,1388.9946532078932,2318.793276033211,3362.9613899174274,568.806183862072,1387.185100595041,2429.384233775962,3331.349842124368
39196,MDJM0,ix,100.13443998197586,573.6800394515,1388.9946532078932,2318.793276033211,3362.9613899174274,568.806183862072,1387.185100595041,2429.384233775962,3331.349842124368
39197,MDLC0,iy,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39198,MDLC0,eh,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39199,MDLC0,axr,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39200,MDLC0,aa,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39201,MDLC0,ux,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39202,MDLC0,ix,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39203,MDLC0,iy,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39204,MDLC0,iy,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39205,MDLC0,ao,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39206,MDLC0,aa,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39207,MDLC0,axr,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39208,MDLC0,ao,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39209,MDLC0,ih,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39210,MDLC0,axr,104.34084697511622,459.9717133877059,1506.88597391778,2279.83469332484,3460.3183990074754,436.6725545548257,1587.2203942426354,2347.6121125373093,3493.0715896881247
39211,MDLC0,ow,93.97561272299713,539.210896309362,1481.8262743044334,2317.2796748075543,3488.5186755238155,537.4466904480128,1527.0073731108653,2365.881196820787,3489.6089084594387
39212,MDLC0,ae,93.97561272299713,539.210896309362,1481.8262743044334,2317.2796748075543,3488.5186755238155,537.4466904480128,1527.0073731108653,2365.881196820787,3489.6089084594387
39213,MDLC0,iy,93.97561272299713,539.210896309362,1481.8262743044334,2317.2796748075543,3488.5186755238155,537.4466904480128,1527.0073731108653,2365.881196820787,3489.6089084594387
39214,MDLC0,ux,93.97561272299713,539.210896309362,1481.8262743044334,2317.2796748075543,3488.5186755238155,537.4466904480128,1527.0073731108653,2365.881196820787,3489.6089084594387
39215,MDLC0,eh,93.97561272299713,539.210896309362,1481.8262743044334,2317.2796748075543,3488.5186755238155,537.4466904480128,1527.0073731108653,2365.881196820787,3489.6089084594387
39216,MDLC0,iy,93.97561272299713,539.210896309362,1481.8262743044334,2317.2796748075543,3488.5186755238155,537.4466904480128,1527.0073731108653,2365.881196820787,3489.6089084594387
39217,MDLC0,ix,93.97561272299713,539.210896309362,1481.8262743044334,2317.2796748075543,3488.5186755238155,537.4466904480128,1527.0073731108653,2365.881196820787,3489.6089084594387
39218,MDLC0,oy,93.97561272299713,539.210896309362,1481.8262743044334,2317.2796748075543,3488.5186755238155,537.4466904480128,1527.0073731108653,2365.881196820787,3489.6089084594387
39219,MDLC0,iy,93.97561272299713,539.210896309362,1481.8262743044334,2317.2796748075543,3488.5186755238155,537.4466904480128,1527.0073731108653,2365.881196820787,3489.6089084594387
39220,MDLC0,ae,93.97561272299713,539.210896309362,1481.8262743044334,2317.2796748075543,3488.5186755238155,537.4466904480128,1527.0073731108653,2365.881196820787,3489.6089084594387
39221,MDLC0,ay,93.97561272299713,539.210896309362,1481.8262743044334,2317.2796748075543,3488.5186755238155,537.4466904480128,1527.0073731108653,2365.881196820787,3489.6089084594387
39222,MDLC0,ae,93.97561272299713,539.210896309362,1481.8262743044334,2317.2796748075543,3488.5186755238155,537.4466904480128,1527.0073731108653,2365.881196820787,3489.6089084594387
39223,MDLC0,iy,113.74645463821365,587.2140434564886,1400.9015925800802,2418.054509193819,3524.739828695623,496.6720342507675,1270.9719055748305,2393.087386508235,3543.7466082018
